basis_kind,seed,dictionary_seed,query,family,model_query_id,query_signature,query_description,method,budget,rep,estimate,reference_rate,reference_ci_half_width,select_rate,uses_concept,abs_error,squared_error,build_label_cost,query_label_budget,first_query_label_cost,forward_cost,eval_accuracy,eval_nll,train_seconds
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),embedding_comp,512,2,0.006927083333333332,0.0048,0.0013546648860880684,0.004875,True,0.0021270833333333324,4.524483506944441e-06,6000,512,6512,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),pca_comp,512,2,0.002152386520934428,0.0048,0.0013546648860880684,0.004875,True,0.0026476134790655716,7.0098571345297e-06,6000,512,6512,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),random_comp,512,2,0.005397092498098377,0.0048,0.0013546648860880684,0.004875,True,0.0005970924980983772,3.565194512853606e-07,6000,512,6512,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),mc,1024,2,0.005859375,0.0048,0.0013546648860880684,0.004875,True,0.0010593750000000004,1.122275390625001e-06,0,1024,1024,1024,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),random_stratified,1024,2,0.0036820343639781235,0.0048,0.0013546648860880684,0.004875,True,0.001117965636021876,1.2498471633257978e-06,0,1024,1024,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),output_active,1024,2,0.002962382976452284,0.0048,0.0013546648860880684,0.004875,True,0.0018376170235477156,3.3768363252323657e-06,0,1024,1024,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),ase_output,1024,2,0.005915668076441102,0.0048,0.0013546648860880684,0.004875,True,0.0011156680764411028,1.2447152567897904e-06,0,1024,1024,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),embedding_ase,1024,2,0.003976396493253632,0.0048,0.0013546648860880684,0.004875,True,0.000823603506746368,6.783227363249146e-07,0,1024,1024,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),per_query_rf,1024,2,0.0035807291666666665,0.0048,0.0013546648860880684,0.004875,True,0.001219270833333333,1.4866213650173603e-06,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),internal,1024,2,0.005138571643505854,0.0048,0.0013546648860880684,0.004875,True,0.0003385716435058547,1.1463075778625556e-07,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),output_comp,1024,2,0.0028237327337502487,0.0048,0.0013546648860880684,0.004875,True,0.001976267266249751,3.905632307650264e-06,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),input_concept_comp,1024,2,0.0029751836019024334,0.0048,0.0013546648860880684,0.004875,True,0.0018248163980975661,3.329954886765775e-06,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),embedding_comp,1024,2,0.0048891952614379085,0.0048,0.0013546648860880684,0.004875,True,8.91952614379089e-05,7.955794662976917e-09,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),pca_comp,1024,2,0.0032680578399122803,0.0048,0.0013546648860880684,0.004875,True,0.0015319421600877192,2.346846781854227e-06,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),random_comp,1024,2,0.0019747557703342134,0.0048,0.0013546648860880684,0.004875,True,0.002825244229665786,7.982004957259821e-06,6000,1024,7024,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),mc,2048,2,0.0048828125,0.0048,0.0013546648860880684,0.004875,True,8.281250000000042e-05,6.8579101562500696e-09,0,2048,2048,2048,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),random_stratified,2048,2,0.0025988079759974854,0.0048,0.0013546648860880684,0.004875,True,0.002201192024002514,4.845246326532285e-06,0,2048,2048,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),output_active,2048,2,0.004679800544755403,0.0048,0.0013546648860880684,0.004875,True,0.00012019945524459688,1.4447909041097849e-08,0,2048,2048,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),ase_output,2048,2,0.0025316002517294517,0.0048,0.0013546648860880684,0.004875,True,0.002268399748270548,5.145637417953885e-06,0,2048,2048,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),embedding_ase,2048,2,0.0026347057060421147,0.0048,0.0013546648860880684,0.004875,True,0.002165294293957885,4.688499379446575e-06,0,2048,2048,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),per_query_rf,2048,2,0.00390625,0.0048,0.0013546648860880684,0.004875,True,0.0008937499999999996,7.987890624999992e-07,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),internal,2048,2,0.003669955261752137,0.0048,0.0013546648860880684,0.004875,True,0.0011300447382478628,1.2770011104416807e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),output_comp,2048,2,0.003547911913858056,0.0048,0.0013546648860880684,0.004875,True,0.0012520880861419436,1.567724575458595e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),input_concept_comp,2048,2,0.004231770833333333,0.0048,0.0013546648860880684,0.004875,True,0.0005682291666666665,3.228843858506943e-07,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),embedding_comp,2048,2,0.0029296874999999996,0.0048,0.0013546648860880684,0.004875,True,0.0018703125,3.49806884765625e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),pca_comp,2048,2,0.003580729166666666,0.0048,0.0013546648860880684,0.004875,True,0.0012192708333333335,1.4866213650173614e-06,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),random_comp,2048,2,0.004613278663004221,0.0048,0.0013546648860880684,0.004875,True,0.00018672133699577844,3.486485768949106e-08,6000,2048,8048,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),mc,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,64,64,64,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),random_stratified,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,64,64,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),output_active,64,2,0.003997395833333333,0.0014,0.0007328513126139573,0.001375,False,0.0025973958333333326,6.746465115017358e-06,0,64,64,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),ase_output,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,64,64,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),embedding_ase,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,64,64,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),per_query_rf,64,2,0.10618082682291666,0.0014,0.0007328513126139573,0.001375,False,0.10478082682291666,0.01097902166969405,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),internal,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),output_comp,64,2,0.0024374364837398375,0.0014,0.0007328513126139573,0.001375,False,0.0010374364837398376,1.0762744577944783e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),input_concept_comp,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),embedding_comp,64,2,0.004344995471014492,0.0014,0.0007328513126139573,0.001375,False,0.002944995471014492,8.672998324295869e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),pca_comp,64,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),random_comp,64,2,0.00384364983974359,0.0014,0.0007328513126139573,0.001375,False,0.0024436498397435898,5.971424539278872e-06,6000,64,6064,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),mc,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,128,128,128,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),random_stratified,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,128,128,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),output_active,128,2,0.002172497735507246,0.0014,0.0007328513126139573,0.001375,False,0.0007724977355072461,5.967527513638231e-07,0,128,128,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),ase_output,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,0,128,128,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),embedding_ase,128,2,0.016330295138888888,0.0014,0.0007328513126139573,0.001375,False,0.014930295138888888,0.00022291371293432915,0,128,128,3072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),per_query_rf,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),internal,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),output_comp,128,2,0.00410691352739726,0.0014,0.0007328513126139573,0.001375,False,0.0027069135273972596,7.3273808448062745e-06,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),input_concept_comp,128,2,0.004996744791666667,0.0014,0.0007328513126139573,0.001375,False,0.003596744791666667,1.2936573096381296e-05,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),embedding_comp,128,2,0.0036121046686746986,0.0014,0.0007328513126139573,0.001375,False,0.0022121046686746984,4.893407065172398e-06,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),pca_comp,128,2,0.0,0.0014,0.0007328513126139573,0.001375,False,0.0014,1.96e-06,6000,128,6128,9072,0.6813333630561829,0.95064377784729,223.4706225830596
